"severity","confidence","code","status","id","slug","organization_name","title_es","title_en","primary_category","detail","recommendation"
"classification","low","possible_category_mismatch","published","b9773d13-7e7e-4f12-88fd-d3835500811d","central-texas-treatment-center","Williamson County Community Supervision & Corrections Department","Central Texas Treatment Center","Central Texas Treatment Center","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","d8dbc7e1-d086-4b8c-aa34-a5ffc957b8da","williamson-county-clerk-records","Williamson County Government","Secretario del Condado de Williamson","Williamson County Clerk","otros-recursos","Text signals ayuda-legal but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","a2c84b8d-dea7-4e87-b8bc-8b7b252b3d19","servicios-de-cuidado-infantil-workforce-solutions-rural-capital-area-workforce-solutions-rural-capital-area-wsrca","Workforce Solutions Rural Capital Area (WSRCA)","Servicios de Cuidado Infantil — Workforce Solutions Rural Capital Area","Child Care Services — Workforce Solutions Rural Capital Area","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_veterinary_category_mismatch","draft","b46e9732-0eb7-48e0-89d7-ee8979869c2b","campus-de-austin-community-college-en-elgin-austin-community-college-district-acc","Austin Community College District (ACC)","Campus de Austin Community College en Elgin","Austin Community College — Elgin Campus","educacion","Veterinary language appears with primary category educacion.","Review immutable source evidence; the mention may be incidental."
"classification","low","possible_veterinary_category_mismatch","published","babaf4b3-a506-4cef-8dbc-bccc0e05d71e","meals-on-wheels-central-texas-meals-on-wheels-central-texas","Meals on Wheels Central Texas","Meals on Wheels Central Texas","Meals on Wheels Central Texas","otros-recursos","Veterinary language appears with primary category otros-recursos.","Review immutable source evidence; the mention may be incidental."
"classification","low","possible_veterinary_category_mismatch","draft","05a26221-7303-4397-a87f-984cc8660162","red-rover-relief-community-support-williamson","Red Rover Relief","Subvenciones para atención veterinaria urgente","Urgent veterinary care grants","recursos-financieros","Veterinary language appears with primary category recursos-financieros.","Review immutable source evidence; the mention may be incidental."
"editorial","high","ambiguous_survivor_title","draft","9ce822a1-a937-412a-ac7b-651db9f9f27f","asian-family-support-services-of-austin-legal-and-safety-support-travis","Asian Family Support Services of Austin","Apoyo integral para sobrevivientes asiáticos","Comprehensive support for Asian survivors","salud","The title does not identify what survivors experienced.","Add the verified violence, abuse, assault, or trafficking context."
"editorial","high","mechanically_concatenated_prose","draft","93b39ce7-b3ed-4cd1-91b7-9cd85cafc318","airtalk-wireless-community-support-williamson","Airtalk Wireless","Servicio telefónico Lifeline","Lifeline phone service","otros-recursos","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","93b39ce7-b3ed-4cd1-91b7-9cd85cafc318","airtalk-wireless-community-support-williamson","Airtalk Wireless","Servicio telefónico Lifeline","Lifeline phone service","otros-recursos","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","93b39ce7-b3ed-4cd1-91b7-9cd85cafc318","airtalk-wireless-community-support-williamson","Airtalk Wireless","Servicio telefónico Lifeline","Lifeline phone service","otros-recursos","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","a7b453f7-8679-4e59-9a1c-1fc605ae8251","all-saints-episcopal-church-housing-and-financial-assistance-travis","All Saints Episcopal Church","Asistencia con servicios públicos","Utility assistance","recursos-financieros","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","a7b453f7-8679-4e59-9a1c-1fc605ae8251","all-saints-episcopal-church-housing-and-financial-assistance-travis","All Saints Episcopal Church","Asistencia con servicios públicos","Utility assistance","recursos-financieros","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","a7b453f7-8679-4e59-9a1c-1fc605ae8251","all-saints-episcopal-church-housing-and-financial-assistance-travis","All Saints Episcopal Church","Asistencia con servicios públicos","Utility assistance","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","b46b9fea-09ff-496e-a141-5c302dd53067","apicon-home-health-health-and-personal-support-williamson","APICON Home Health","Atención médica en el hogar","Home health care","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","b46b9fea-09ff-496e-a141-5c302dd53067","apicon-home-health-health-and-personal-support-williamson","APICON Home Health","Atención médica en el hogar","Home health care","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","9ce822a1-a937-412a-ac7b-651db9f9f27f","asian-family-support-services-of-austin-legal-and-safety-support-travis","Asian Family Support Services of Austin","Apoyo integral para sobrevivientes asiáticos","Comprehensive support for Asian survivors","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","9ce822a1-a937-412a-ac7b-651db9f9f27f","asian-family-support-services-of-austin-legal-and-safety-support-travis","Asian Family Support Services of Austin","Apoyo integral para sobrevivientes asiáticos","Comprehensive support for Asian survivors","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","9ce822a1-a937-412a-ac7b-651db9f9f27f","asian-family-support-services-of-austin-legal-and-safety-support-travis","Asian Family Support Services of Austin","Apoyo integral para sobrevivientes asiáticos","Comprehensive support for Asian survivors","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","463348b0-7ad0-4b4e-abe3-d9ab5afe50c5","austin-humane-society-community-support-williamson","Austin Humane Society","Alimentos y reubicación para mascotas","Pet food and rehoming support","comida","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","463348b0-7ad0-4b4e-abe3-d9ab5afe50c5","austin-humane-society-community-support-williamson","Austin Humane Society","Alimentos y reubicación para mascotas","Pet food and rehoming support","comida","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","153a2496-64c7-4ea3-b4bb-e51c370d0376","austin-neighborhood-center-housing-and-financial-assistance-travis","Austin Neighborhood Center","Renta, servicios y necesidades básicas","Rent, utilities, and basic needs","recursos-financieros","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","153a2496-64c7-4ea3-b4bb-e51c370d0376","austin-neighborhood-center-housing-and-financial-assistance-travis","Austin Neighborhood Center","Renta, servicios y necesidades básicas","Rent, utilities, and basic needs","recursos-financieros","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","153a2496-64c7-4ea3-b4bb-e51c370d0376","austin-neighborhood-center-housing-and-financial-assistance-travis","Austin Neighborhood Center","Renta, servicios y necesidades básicas","Rent, utilities, and basic needs","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","12bd6cff-ffaa-48c0-9d3f-9239ff15efa5","austin-va-clinic-community-support-travis","Austin VA Clinic","Atención médica especializada para veteranos","Specialty health care for Veterans","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","12bd6cff-ffaa-48c0-9d3f-9239ff15efa5","austin-va-clinic-community-support-travis","Austin VA Clinic","Atención médica especializada para veteranos","Specialty health care for Veterans","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","12bd6cff-ffaa-48c0-9d3f-9239ff15efa5","austin-va-clinic-community-support-travis","Austin VA Clinic","Atención médica especializada para veteranos","Specialty health care for Veterans","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","e2d51c94-d6f5-4449-a409-6b3dede0de48","avalon-memory-care-health-and-personal-support-williamson","Avalon Memory Care","Vivienda asistida y cuidado de memoria","Assisted living and memory care","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","e2d51c94-d6f5-4449-a409-6b3dede0de48","avalon-memory-care-health-and-personal-support-williamson","Avalon Memory Care","Vivienda asistida y cuidado de memoria","Assisted living and memory care","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","e2d51c94-d6f5-4449-a409-6b3dede0de48","avalon-memory-care-health-and-personal-support-williamson","Avalon Memory Care","Vivienda asistida y cuidado de memoria","Assisted living and memory care","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","9124771b-1610-4770-aa68-e9fd890abc49","baptist-community-center-housing-and-financial-assistance-travis","Baptist Community Center","Asistencia con renta, hipoteca y servicios","Rent, mortgage, and utility assistance","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","2370ce88-bccd-4b7b-ab14-a90c9028f1f7","bluebonnet-trails-osar-outreach-screening-assessment-and-referral-health-and-personal-supp","Bluebonnet Trails (OSAR) Outreach, Screening, Assessment, and Referral","Evaluación y referidos para consumo de sustancias","Substance use assessment and referrals","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","2370ce88-bccd-4b7b-ab14-a90c9028f1f7","bluebonnet-trails-osar-outreach-screening-assessment-and-referral-health-and-personal-supp","Bluebonnet Trails (OSAR) Outreach, Screening, Assessment, and Referral","Evaluación y referidos para consumo de sustancias","Substance use assessment and referrals","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","2370ce88-bccd-4b7b-ab14-a90c9028f1f7","bluebonnet-trails-osar-outreach-screening-assessment-and-referral-health-and-personal-supp","Bluebonnet Trails (OSAR) Outreach, Screening, Assessment, and Referral","Evaluación y referidos para consumo de sustancias","Substance use assessment and referrals","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","04223034-598c-435c-8d68-62d308b7bd07","camp-haven-sanctuary-housing-and-financial-assistance-bastrop","Camp Haven Sanctuary","Comidas preparadas","Prepared meals","comida","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","04223034-598c-435c-8d68-62d308b7bd07","camp-haven-sanctuary-housing-and-financial-assistance-bastrop","Camp Haven Sanctuary","Comidas preparadas","Prepared meals","comida","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","04223034-598c-435c-8d68-62d308b7bd07","camp-haven-sanctuary-housing-and-financial-assistance-bastrop","Camp Haven Sanctuary","Comidas preparadas","Prepared meals","comida","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","bdd2ff76-896e-4c89-b3b5-165a07d3dca0","care-patrol-of-central-and-south-austin-health-and-personal-support-travis","Care Patrol of Central and South Austin","Orientación para encontrar cuidado de adultos mayores","Senior care placement guidance","educacion","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","bdd2ff76-896e-4c89-b3b5-165a07d3dca0","care-patrol-of-central-and-south-austin-health-and-personal-support-travis","Care Patrol of Central and South Austin","Orientación para encontrar cuidado de adultos mayores","Senior care placement guidance","educacion","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","bdd2ff76-896e-4c89-b3b5-165a07d3dca0","care-patrol-of-central-and-south-austin-health-and-personal-support-travis","Care Patrol of Central and South Austin","Orientación para encontrar cuidado de adultos mayores","Senior care placement guidance","educacion","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","f885dbcf-e491-4038-a9ed-21fa7f9f3d15","care-patrol-of-north-austin-health-and-personal-support-williamson","Care Patrol of North Austin","Orientación para encontrar cuidado de adultos mayores","Senior care placement guidance","educacion","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","f885dbcf-e491-4038-a9ed-21fa7f9f3d15","care-patrol-of-north-austin-health-and-personal-support-williamson","Care Patrol of North Austin","Orientación para encontrar cuidado de adultos mayores","Senior care placement guidance","educacion","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","f885dbcf-e491-4038-a9ed-21fa7f9f3d15","care-patrol-of-north-austin-health-and-personal-support-williamson","Care Patrol of North Austin","Orientación para encontrar cuidado de adultos mayores","Senior care placement guidance","educacion","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","56c3dc2d-704f-4e0b-8610-9ca65785b32c","catholic-charities-central-texas-immigration-legal-services-legal-and-safety-support-travi","Catholic Charities Central Texas (Immigration Legal Services)","Servicios legales de inmigración","Immigration legal services","ayuda-legal","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","56c3dc2d-704f-4e0b-8610-9ca65785b32c","catholic-charities-central-texas-immigration-legal-services-legal-and-safety-support-travi","Catholic Charities Central Texas (Immigration Legal Services)","Servicios legales de inmigración","Immigration legal services","ayuda-legal","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","cb5732bd-032f-4146-9f6f-dfdc426a8a46","cedar-park-va-clinic-community-support-williamson","Cedar Park VA Clinic","Atención primaria y especializada para veteranos","Primary and specialty care for Veterans","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","cb5732bd-032f-4146-9f6f-dfdc426a8a46","cedar-park-va-clinic-community-support-williamson","Cedar Park VA Clinic","Atención primaria y especializada para veteranos","Primary and specialty care for Veterans","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","cb5732bd-032f-4146-9f6f-dfdc426a8a46","cedar-park-va-clinic-community-support-williamson","Cedar Park VA Clinic","Atención primaria y especializada para veteranos","Primary and specialty care for Veterans","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","ff3e097d-18c5-46a3-8d4c-d5d7090f9fff","central-health-medical-access-program-map-health-and-personal-support-travis","Central Health Medical Access Program (MAP)","Acceso médico MAP para personas sin seguro","MAP health access for uninsured residents","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","ff3e097d-18c5-46a3-8d4c-d5d7090f9fff","central-health-medical-access-program-map-health-and-personal-support-travis","Central Health Medical Access Program (MAP)","Acceso médico MAP para personas sin seguro","MAP health access for uninsured residents","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","ff3e097d-18c5-46a3-8d4c-d5d7090f9fff","central-health-medical-access-program-map-health-and-personal-support-travis","Central Health Medical Access Program (MAP)","Acceso médico MAP para personas sin seguro","MAP health access for uninsured residents","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","798beb75-7052-4241-af32-58a77d98e259","childcare-subsidy-hotline-community-support-williamson","Childcare Subsidy Hotline","Subsidios de cuidado infantil para familias militares","Child care subsidies for military families","otros-recursos","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","539f2929-8496-4a25-acf4-588a4b00b864","combined-community-action-inc-housing-and-financial-assistance-giddings","Combined Community Action, Inc.","Comidas, vivienda y servicios públicos","Meals, housing, and utility assistance","recursos-financieros","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","539f2929-8496-4a25-acf4-588a4b00b864","combined-community-action-inc-housing-and-financial-assistance-giddings","Combined Community Action, Inc.","Comidas, vivienda y servicios públicos","Meals, housing, and utility assistance","recursos-financieros","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","539f2929-8496-4a25-acf4-588a4b00b864","combined-community-action-inc-housing-and-financial-assistance-giddings","Combined Community Action, Inc.","Comidas, vivienda y servicios públicos","Meals, housing, and utility assistance","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","d7ce7df6-a443-4deb-88b6-e2f3097dac72","community-action-for-central-texas-adult-education-education-and-employment-san-marcos","Community Action for Central Texas - Adult Education","Educación para adultos","Adult education","educacion","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","d7ce7df6-a443-4deb-88b6-e2f3097dac72","community-action-for-central-texas-adult-education-education-and-employment-san-marcos","Community Action for Central Texas - Adult Education","Educación para adultos","Adult education","educacion","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","d7ce7df6-a443-4deb-88b6-e2f3097dac72","community-action-for-central-texas-adult-education-education-and-employment-san-marcos","Community Action for Central Texas - Adult Education","Educación para adultos","Adult education","educacion","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","27d08a00-9ce1-423d-9664-b60593846a20","community-action-of-central-texas-housing-and-financial-assistance-williamson","Community Action of Central Texas","Referidos para servicios públicos y medicamentos","Utility and prescription referrals","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","9b69d51f-cb43-4c93-ba58-19dafd8f7eea","community-resource-center-community-support-burnet","Community Resource Center","Navegación integral de recursos","Comprehensive resource navigation","comida","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","9b69d51f-cb43-4c93-ba58-19dafd8f7eea","community-resource-center-community-support-burnet","Community Resource Center","Navegación integral de recursos","Comprehensive resource navigation","comida","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","9b69d51f-cb43-4c93-ba58-19dafd8f7eea","community-resource-center-community-support-burnet","Community Resource Center","Navegación integral de recursos","Comprehensive resource navigation","comida","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","8181be7b-00f9-498e-8ca2-9041bd8847b5","comprehensive-energy-assistance-program-housing-and-financial-assistance-caldwell","Comprehensive Energy Assistance Program","Asistencia energética CEAP","CEAP energy assistance","recursos-financieros","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","8181be7b-00f9-498e-8ca2-9041bd8847b5","comprehensive-energy-assistance-program-housing-and-financial-assistance-caldwell","Comprehensive Energy Assistance Program","Asistencia energética CEAP","CEAP energy assistance","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","cb85a753-658c-491e-96e3-3afb16e5b232","family-crisis-center-housing-and-financial-assistance-bastrop","Family Crisis Center","Refugio de emergencia y vivienda transicional","Emergency shelter and transitional housing","vivienda","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","cb85a753-658c-491e-96e3-3afb16e5b232","family-crisis-center-housing-and-financial-assistance-bastrop","Family Crisis Center","Refugio de emergencia y vivienda transicional","Emergency shelter and transitional housing","vivienda","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","4257c95b-892b-4b7d-a2c0-2e520a19f576","gilead-health-care-health-and-personal-support-round-rock","Gilead Health Care","Atención médica en el hogar","Home health care","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","4257c95b-892b-4b7d-a2c0-2e520a19f576","gilead-health-care-health-and-personal-support-round-rock","Gilead Health Care","Atención médica en el hogar","Home health care","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","4257c95b-892b-4b7d-a2c0-2e520a19f576","gilead-health-care-health-and-personal-support-round-rock","Gilead Health Care","Atención médica en el hogar","Home health care","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","b05780d3-c0f8-453c-b665-6a0676fe2f71","goodwill-industries-bastrop-job-help-center-education-and-employment-bastrop","GoodWill Industries: Bastrop Job Help Center","Empleo y capacitación laboral","Employment and job training","otros-recursos","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","b05780d3-c0f8-453c-b665-6a0676fe2f71","goodwill-industries-bastrop-job-help-center-education-and-employment-bastrop","GoodWill Industries: Bastrop Job Help Center","Empleo y capacitación laboral","Employment and job training","otros-recursos","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","25ad6490-ad4a-4974-b5c5-1d420ff62214","greater-mt-zion-church-community-assistance-and-referral-center-housing-and-financial-assi","Greater Mt. Zion Church (Community Assistance and Referral Center)","Asistencia con servicios públicos","Utility assistance","recursos-financieros","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","25ad6490-ad4a-4974-b5c5-1d420ff62214","greater-mt-zion-church-community-assistance-and-referral-center-housing-and-financial-assi","Greater Mt. Zion Church (Community Assistance and Referral Center)","Asistencia con servicios públicos","Utility assistance","recursos-financieros","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","25ad6490-ad4a-4974-b5c5-1d420ff62214","greater-mt-zion-church-community-assistance-and-referral-center-housing-and-financial-assi","Greater Mt. Zion Church (Community Assistance and Referral Center)","Asistencia con servicios públicos","Utility assistance","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","e30fd355-274e-4f5f-9a73-427037fca0e3","halcyon-home-health-and-personal-support-austin","Halcyon Home","Asistencia de emergencia con renta y servicios","Emergency rent and utility assistance","recursos-financieros","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","e30fd355-274e-4f5f-9a73-427037fca0e3","halcyon-home-health-and-personal-support-austin","Halcyon Home","Asistencia de emergencia con renta y servicios","Emergency rent and utility assistance","recursos-financieros","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","e30fd355-274e-4f5f-9a73-427037fca0e3","halcyon-home-health-and-personal-support-austin","Halcyon Home","Asistencia de emergencia con renta y servicios","Emergency rent and utility assistance","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","49e20288-0419-4c47-9c8f-f063aafd4a6b","in-the-streets-hands-up-high-housing-and-financial-assistance-bastrop","In the Streets Hands Up High","Comidas, despensa y refugio","Meals, pantry, and shelter","comida","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","49e20288-0419-4c47-9c8f-f063aafd4a6b","in-the-streets-hands-up-high-housing-and-financial-assistance-bastrop","In the Streets Hands Up High","Comidas, despensa y refugio","Meals, pantry, and shelter","comida","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","49e20288-0419-4c47-9c8f-f063aafd4a6b","in-the-streets-hands-up-high-housing-and-financial-assistance-bastrop","In the Streets Hands Up High","Comidas, despensa y refugio","Meals, pantry, and shelter","comida","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","29117cb0-2d56-4dc2-9abd-dbe455dcf335","lagrange-va-clinic-community-support-lagrange","LaGrange VA Clinic","Atención primaria y telesalud para veteranos","Primary care and telehealth for Veterans","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","29117cb0-2d56-4dc2-9abd-dbe455dcf335","lagrange-va-clinic-community-support-lagrange","LaGrange VA Clinic","Atención primaria y telesalud para veteranos","Primary care and telehealth for Veterans","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","29117cb0-2d56-4dc2-9abd-dbe455dcf335","lagrange-va-clinic-community-support-lagrange","LaGrange VA Clinic","Atención primaria y telesalud para veteranos","Primary care and telehealth for Veterans","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","fb64f4a9-8f18-427e-a511-97bb0d42e52d","lifeway-home-health-health-and-personal-support-caldwell","Lifeway Home Health","Atención médica en el hogar","Home health care","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","fb64f4a9-8f18-427e-a511-97bb0d42e52d","lifeway-home-health-health-and-personal-support-caldwell","Lifeway Home Health","Atención médica en el hogar","Home health care","salud","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","fb64f4a9-8f18-427e-a511-97bb0d42e52d","lifeway-home-health-health-and-personal-support-caldwell","Lifeway Home Health","Atención médica en el hogar","Home health care","salud","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","d8aae272-9f5e-44dd-a62d-889109042f03","madella-hilliard-neighborhood-center-housing-and-financial-assistance-georgetown","Madella Hilliard Neighborhood Center","Asistencia de emergencia con renta y servicios","Emergency rent and utility assistance","recursos-financieros","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","d8aae272-9f5e-44dd-a62d-889109042f03","madella-hilliard-neighborhood-center-housing-and-financial-assistance-georgetown","Madella Hilliard Neighborhood Center","Asistencia de emergencia con renta y servicios","Emergency rent and utility assistance","recursos-financieros","summary_en repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","d8aae272-9f5e-44dd-a62d-889109042f03","madella-hilliard-neighborhood-center-housing-and-financial-assistance-georgetown","Madella Hilliard Neighborhood Center","Asistencia de emergencia con renta y servicios","Emergency rent and utility assistance","recursos-financieros","description_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
"editorial","high","mechanically_concatenated_prose","draft","5e5dad48-075b-4540-b4d0-48206fc82b8c","oasis-senior-advisors-health-and-personal-support-williamson","Oasis Senior Advisors","Orientación para encontrar cuidado de adultos mayores","Senior care placement guidance","salud","summary_es repeats the same sentence opening.","Synthesize overlapping claims into coherent prose."
