"confidence","signals","title_similarity","content_similarity","left_id","left_status","left_organization","left_title","left_slug","left_created_at","right_id","right_status","right_organization","right_title","right_slug","right_created_at","recommended_action","review_notes"
"review","organization|phone|website","0.091","0.083","888bd867-54c7-43c0-82e8-d001a93ff884","published","Lone Star Circle of Care","Clínica comunitaria de Cedar Park","lone-star-circle-of-care-cedar-park","2026-08-07T23:13:47.31742+00:00","b3e2deec-ec82-4a93-8c2b-fa160cc216ff","published","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Round Rock","lone-star-circle-of-care-round-rock-behavioral-health","2026-08-10T14:00:51.88846+00:00","",""
"review","organization|phone|website","0.100","0.083","29aaf136-50b0-4ea8-bc69-38b1600f0ad1","published","Lone Star Circle of Care","Clínica comunitaria de Georgetown","lone-star-circle-of-care-georgetown","2026-08-10T13:41:37.221865+00:00","b3e2deec-ec82-4a93-8c2b-fa160cc216ff","published","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Round Rock","lone-star-circle-of-care-round-rock-behavioral-health","2026-08-10T14:00:51.88846+00:00","",""
"review","organization|phone|website","0.125","0.078","efc5c4c7-6673-4c20-923a-6105141637a0","published","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Georgetown","lone-star-circle-of-care-georgetown-behavioral-health","2026-08-10T14:00:52.047897+00:00","e9df9255-f85a-4825-82f7-942cbfa80c80","archived","Lone Star Circle of Care","Atención veterinaria","lone-star-circle-of-care-health-and-personal-support-williamson","2026-09-03T00:13:59.332094+00:00","",""
"review","organization|phone|website|address","0.125","0.040","63cb781e-c2bb-4465-8759-83ff36c83246","published","Lone Star Circle of Care","Clínica de salud Ben White","clinica-de-salud-ben-white-lone-star-circle-of-care","2026-07-27T22:28:41.169585+00:00","0e830d50-cae6-4930-9a2b-987e73a20b85","published","Lone Star Circle of Care","Inscripción en MAP y atención médica asequible","lone-star-circle-of-care-community-health-services","2026-08-10T18:19:16.074542+00:00","",""
"review","organization|phone|website","0.111","0.037","b3e2deec-ec82-4a93-8c2b-fa160cc216ff","published","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Round Rock","lone-star-circle-of-care-round-rock-behavioral-health","2026-08-10T14:00:51.88846+00:00","e9df9255-f85a-4825-82f7-942cbfa80c80","archived","Lone Star Circle of Care","Atención veterinaria","lone-star-circle-of-care-health-and-personal-support-williamson","2026-09-03T00:13:59.332094+00:00","",""
"review","organization|phone|website","0.091","0.034","63cb781e-c2bb-4465-8759-83ff36c83246","published","Lone Star Circle of Care","Clínica de salud Ben White","clinica-de-salud-ben-white-lone-star-circle-of-care","2026-07-27T22:28:41.169585+00:00","b3e2deec-ec82-4a93-8c2b-fa160cc216ff","published","Lone Star Circle of Care","Lone Star Circle of Care – Salud Conductual de Round Rock","lone-star-circle-of-care-round-rock-behavioral-health","2026-08-10T14:00:51.88846+00:00","",""
"review","organization|phone|website|address","0.143","0.114","e7858484-4606-4481-8395-617996075df6","published","Opportunities for Williamson & Burnet Counties","Asistencia de energía y autosuficiencia","owbc-energy-assistance","2026-08-07T23:13:43.998133+00:00","5450d92c-a2e9-47e5-b432-1ce59ceeb232","draft","Opportunities for Williamson & Burnet Counties","Asistencia con Servicios Públicos — OWBC (Williamson/Burnet)","asistencia-con-servicios-publicos-owbc-williamson-burnet-opportunities-for-williamson-burnet-counties","2026-08-18T17:42:12.659208+00:00","",""
"review","organization|phone|website","0.000","0.039","7c09f9be-c599-4f1f-a803-9e13f309540d","published","Opportunities for Williamson & Burnet Counties","Programa Head Start","owbc-head-start-williamson","2026-08-07T23:13:44.452958+00:00","6fb636e3-f6b5-4faa-99f8-a284f3054576","draft","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC) — Meals on Wheels","opportunities-for-williamson-burnet-counties-owbc-meals-on-wheels-opportunities-for-williamson-burnet-counties","2026-08-18T17:42:10.228255+00:00","",""
"review","organization|phone|website","0.000","0.029","7c09f9be-c599-4f1f-a803-9e13f309540d","published","Opportunities for Williamson & Burnet Counties","Programa Head Start","owbc-head-start-williamson","2026-08-07T23:13:44.452958+00:00","baf26283-8c39-4a4b-99dc-41126636b87d","published","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC)","opportunities-williamson-burnet-counties","2026-08-10T14:00:55.638712+00:00","",""
"review","organization|phone|website","0.000","0.028","24649112-d2e5-434e-9c89-3303e7f01b52","published","Opportunities for Williamson & Burnet Counties","Meals on Wheels para adultos mayores","owbc-meals-on-wheels-williamson","2026-08-07T23:13:44.232825+00:00","baf26283-8c39-4a4b-99dc-41126636b87d","published","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC)","opportunities-williamson-burnet-counties","2026-08-10T14:00:55.638712+00:00","",""
"review","organization|website|address","0.000","0.020","e7858484-4606-4481-8395-617996075df6","published","Opportunities for Williamson & Burnet Counties","Asistencia de energía y autosuficiencia","owbc-energy-assistance","2026-08-07T23:13:43.998133+00:00","6fb636e3-f6b5-4faa-99f8-a284f3054576","draft","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC) — Meals on Wheels","opportunities-for-williamson-burnet-counties-owbc-meals-on-wheels-opportunities-for-williamson-burnet-counties","2026-08-18T17:42:10.228255+00:00","",""
"review","organization|phone|website","0.000","0.000","24649112-d2e5-434e-9c89-3303e7f01b52","published","Opportunities for Williamson & Burnet Counties","Meals on Wheels para adultos mayores","owbc-meals-on-wheels-williamson","2026-08-07T23:13:44.232825+00:00","7c09f9be-c599-4f1f-a803-9e13f309540d","published","Opportunities for Williamson & Burnet Counties","Programa Head Start","owbc-head-start-williamson","2026-08-07T23:13:44.452958+00:00","",""
"review","phone|website|address","0.222","0.162","380d78f2-3fd7-4cb0-ac5f-24952ac11a37","published","Opportunities for Williamson & Burnet Counties (OWBC)","Servicios Comunitarios, Head Start y Meals on Wheels","opportunities-for-williamson-and-burnet-counties-community-case-management-support","2026-08-10T18:19:19.645615+00:00","6fb636e3-f6b5-4faa-99f8-a284f3054576","draft","Opportunities for Williamson & Burnet Counties","Opportunities for Williamson & Burnet Counties (OWBC) — Meals on Wheels","opportunities-for-williamson-burnet-counties-owbc-meals-on-wheels-opportunities-for-williamson-burnet-counties","2026-08-18T17:42:10.228255+00:00","",""
"review","organization|phone|website","0.167","0.045","1efb3092-f31f-46b3-81e7-c84f76b47b95","published","People's Community Clinic","Atención médica familiar de bajo costo","atencion-medica-familiar-de-bajo-costo-people-s-community-clinic","2026-07-27T22:28:41.029351+00:00","0e96ff9d-9e8b-49e8-845a-e9952c5e138b","published","People's Community Clinic","Centro de Salud para Mujeres","people-s-community-clinic-women-s-health-center","2026-08-10T18:19:16.494857+00:00","",""
"review","organization|phone|website","0.143","0.024","0e96ff9d-9e8b-49e8-845a-e9952c5e138b","published","People's Community Clinic","Centro de Salud para Mujeres","people-s-community-clinic-women-s-health-center","2026-08-10T18:19:16.494857+00:00","1fb67fff-90dd-4867-8de4-878cc3e85322","published","People's Community Clinic","Asistencia de MAP y atención médica asequible","people-s-community-clinic-community-health-clinic","2026-08-10T18:19:16.686728+00:00","",""
"review","organization|phone|address","0.143","0.194","e90e730b-2572-403f-99e0-1a4d2a146474","published","Round Rock Housing Authority","Vivienda pública y asistencia de renta","round-rock-housing-authority-programs","2026-08-07T23:13:50.103884+00:00","f238120b-962a-4a16-9b5d-cd985c720925","published","Round Rock Housing Authority","Round Rock Housing Authority","round-rock-housing-authority","2026-08-10T14:00:54.69698+00:00","",""
"review","organization|email|website","0.000","0.067","9e338c5b-fb92-4ca0-b566-0c633904c467","published","Texas Baptist Children's Home","Consejería Hope","hope-counseling-program-williamson-county","2026-08-10T14:00:52.189077+00:00","9e02be2f-dabf-4e0d-87ae-4b8aacdba5b4","published","Texas Baptist Children's Home","Apoyo para jóvenes y familias de cuidado temporal","texas-baptist-children-s-home-support-for-foster-youth-and-families","2026-08-10T18:10:04.550614+00:00","",""
"review","phone|website|address","0.200","0.571","7ad531f3-582b-45d5-b9c7-c4edf164e26b","published","The SAFE Alliance (SAFE)","Apoyo Familiar y Violencia","safe-alliance-safe-alliance","2026-08-10T19:18:13.660844+00:00","5c98eae9-8418-4a9b-bfc2-342ec9ede2b5","published","The SAFE Alliance","Apoyo y Servicios Gratuitos para Sobrevivientes de Violencia y Abuso","the-safe-alliance-servicios-legales-the-safe-alliance","2026-08-19T04:58:00.394718+00:00","",""
"review","organization|phone|address","0.000","0.081","4d1f40fa-609d-4b0a-adc5-f718f1c0671c","draft","Travis County Family Support Services (Palm Square Office)","Asistencia económica de emergencia","travis-county-family-support-services-palm-square-office-housing-and-financial-assistance","2026-09-03T00:14:08.371082+00:00","b35f5257-dbc8-4392-a79e-634d45ff7f20","archived","Travis County Family Support Services (Palm Square Office)","Beneficios del Seguro Social","travis-county-family-support-services-palm-square-office-health-and-personal-support-travi","2026-09-03T00:14:09.886968+00:00","",""
"review","organization|phone|website|address","0.000","0.261","e3599bf1-0015-4bc7-a032-7c527276b0ed","draft","Williamson County Regional Animal Shelter","Esterilización gratuita de gatos comunitarios","williamson-county-regional-animal-shelter-community-support-williamson","2026-09-03T00:14:02.100599+00:00","ccb0fa48-92d1-47f8-bc9a-e316017bb581","draft","Williamson County Regional Animal Shelter","Refugio del condado y servicios para mascotas","williamson-county-regional-animal-shelter-community-support-williamson-2","2026-09-03T00:14:02.673456+00:00","",""
"review","organization|email|website","0.000","0.072","11faa1df-af1b-4123-a1d5-bbe2e14dd076","published","YWCA Greater Austin","Programas de desarrollo y recreación juvenil","ywca-greater-austin-youth-development-and-recreation-programs","2026-08-10T18:10:19.994011+00:00","5b0895d4-0ef2-42c7-85cf-5740303c37b9","published","YWCA Greater Austin","Consejería y apoyo para familias","consejeria-y-apoyo-para-familias-ywca-greater-austin","2026-08-11T19:56:00.400639+00:00","",""
