organization_name,title_es,title_en,summary_es,summary_en,description_es,description_en,slug,primary_category,additional_categories,keywords_es,keywords_en,languages,service_methods,cost_type,eligibility_es,eligibility_en,required_documents_es,required_documents_en,application_steps_es,application_steps_en,hours_es,hours_en,accessibility_notes_es,accessibility_notes_en,service_area_es,service_area_en,phone,sms_phone,whatsapp_phone,email,website_url,address_line_1,address_line_2,city,state,postal_code,county,latitude,longitude,source_url,is_featured,is_emergency,last_verified_at,verification_notes
"Bastrop County Government","Oficina de Servicios para Veteranos del Condado de Bastrop","Bastrop County Veteran Services Office","Asesoría gratuita sobre beneficios federales, estatales y locales para veteranos y familias.","Free counseling on federal, state, and local veterans' benefits for veterans and families.","Oficiales acreditados ayudan con solicitudes y navegación de beneficios VA, estatales y del condado; son empleados del condado, no del VA. No ofrece transporte directamente, pero refiere a CARTS para llegar a citas.","Accredited officers help veterans/families apply for and navigate VA, state, and county benefits; they are county employees, not VA staff. Does not directly provide transportation, but refers veterans to CARTS for appointments.","","otros-recursos","","","","en","in_person","free","","","","","","","Bastrop: L–J 8am–5pm (con cita); Elgin: jueves 1:30–3pm; Smithville: miércoles 1:30–3pm (todo con cita)","","","","Condado de Bastrop","Bastrop County","512-581-4006","","","","https://bastropcounty.gov/page/co.veteran_services","Oficina: 104 Loop 150 W","","Bastrop","TX","78602","Bastrop","","","https://bastropcounty.gov/page/co.veteran_services","false","false","","Verificado en fuente oficial (bastropcounty.gov). Correo: veterans.service@co.bastrop.tx.us. Origen: Recursos_Bastrop.csv, fila 59."
"Red, White & Blue Veterans of Bastrop County","Veteranos Rojo, Blanco y Azul del Condado de Bastrop","Red, White & Blue Veterans of Bastrop County","Organización que recauda y distribuye fondos benévolos a veteranos del condado.","Nonprofit raising and distributing benevolent funds to county veterans.","501(c)(3) que otorga fondos a veteranos y organizaciones de veteranos, becas NJROTC y ceremonias conmemorativas.","501(c)(3) granting funds to veterans and veteran organizations, NJROTC scholarships, and memorial ceremonies.","","otros-recursos","","","","en","phone","unknown","","","","","","","Reuniones mensuales (mar–nov); banquete anual en noviembre","","","","Condado de Bastrop","Bastrop County","330-418-9164","","","","https://rwbveterans.com","","","","","","","","","https://rwbveterans.com","false","false","","Correo: rwbveteransofbastropcounty@gmail.com. Origen: Recursos_Bastrop.csv, fila 61."
"Workforce Solutions Rural Capital Area (WSRCA)","Servicios de Cuidado Infantil — Workforce Solutions Rural Capital Area","Child Care Services — Workforce Solutions Rural Capital Area","Becas/subsidios de cuidado infantil para familias elegibles del condado.","Child care tuition scholarships/subsidies for eligible county families.","Asistencia financiera para cuidado infantil de familias que trabajan/estudian/buscan empleo (mínimo 25 horas/semana un padre soltero, 50 horas combinadas dos padres); límites de ingresos según tamaño familiar; residencia en uno de nueve condados del Área Rural de la Capital, incluido Bastrop.","Financial assistance for child care for families working/studying/job-seeking (minimum 25 hrs/week single parent, 50 combined hrs two-parent); income limits by household size; residence in one of nine Rural Capital Area counties, including Bastrop.","","otros-recursos","","","","es|en","online","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","877-223-0404","","","","https://workforcesolutionsrca.com/childcare/parents","","","","","","","","","https://workforcesolutionsrca.com/childcare/parents","false","false","","Confirmar límites de ingreso vigentes directamente. Origen: Recursos_Bastrop.csv, fila 62."
"Bastrop Community Senior Center","Centro Comunitario de Adultos Mayores de Bastrop","Bastrop Community Senior Center","Centro para adultos de 50+ años con actividades recreativas y de bienestar.","Center for adults 50+ with recreational and wellness activities.","Actividades recreativas, saludables y educativas para adultos de 50+ años; dirigido por junta comunitaria, sin requisitos más allá de la edad.","Recreational, health, and educational activities for adults 50+; community board-led, no requirements beyond age.","","otros-recursos","","","","en","in_person","unknown","","","","","","","","","","","Condado de Bastrop","Bastrop County","512-303-0072","","","","https://bastropcommunityseniorcenter.org","1209-A Linden St","","Bastrop","TX","78602","Bastrop","","","https://bastropcommunityseniorcenter.org","false","false","","Verificado en directorio de la Cámara de Bastrop y sitio propio; horario no confirmado. Origen: Recursos_Bastrop.csv, fila 63."
"Ciudad de Elgin, Parques y Recreación","Actividades para Adultos Mayores de Elgin","Elgin Senior Activities","Programa municipal con clases y actividades sociales gratuitas para adultos mayores.","Municipal program with free classes and social activities for older adults.","Clases de caminata, tai chi, yoga suave, meditación, club social de café, bingo y manualidades para adultos mayores activos.","Walking classes, tai chi, gentle yoga, meditation, coffee social club, bingo, and crafts for active older adults.","","otros-recursos","","","","en","in_person","free","","","","","","","Clases entre semana 8–10am; algunos sábados 10–11:30am; club de café L–V 8–11am; ""Prime Timer"" lunes 2–4pm","","","","Condado de Bastrop","Bastrop County","","","","","https://elgintexas.gov/604/Senior-Activities","","","","","","","","","https://elgintexas.gov/604/Senior-Activities","false","false","","Teléfono y dirección exactos no confirmados — verificar en elgintexas.gov. Origen: Recursos_Bastrop.csv, fila 64."
"Ladies of Charity of Bastrop / Ascension Catholic Church","Damas de la Caridad de Bastrop (Iglesia Ascension)","Ladies of Charity of Bastrop (Ascension Catholic Church)","Ministerio católico con tienda de segunda mano y ayuda con ropa, servicios públicos y apoyo médico.","Catholic ministry with thrift store and help with clothing, utilities, and medical support.","Programa de San Vicente de Paúl en la parroquia Ascension; ofrece ropa/enseres, programa ""Pink Santa"", ayuda con desastres, pago de servicios públicos, apoyo médico (recetas, lentes, equipo) y Meals on Wheels; sin restricciones documentadas de elegibilidad.","St. Vincent de Paul program at Ascension parish; offers clothing/goods, the ""Pink Santa"" program, disaster relief, utility bill help, medical support (prescriptions, glasses, equipment), and Meals on Wheels; no documented eligibility restrictions.","","otros-recursos","","","","es|en","in_person","unknown","","","","","","","Lun y Vie 9am–12:30pm; Mié 12–4pm; 1er/3er sábado 9am–12:30pm","","","","Condado de Bastrop","Bastrop County","512-321-9819","","","","https://ascensionbastrop.com/locbastrop","1202 Pine St","","Bastrop","TX","78602","Bastrop","","","https://ascensionbastrop.com/locbastrop","false","false","","Algunas fuentes de terceros lo listan bajo el nombre antiguo ""Sacred Heart Catholic Church""; la parroquia actual es Ascension. Origen: Recursos_Bastrop.csv, fila 65."
"Born Again Emporium (esfuerzo conjunto de 8 iglesias de Smithville)","Tienda Born Again Emporium","Born Again Emporium Thrift Store","Tienda de segunda mano de ocho iglesias que reinvierte ganancias en organizaciones comunitarias.","Thrift store run by eight churches, reinvesting proceeds into community organizations.","Esfuerzo conjunto de Calvary Baptist, First Baptist, First United Methodist, First Presbyterian, Grace Lutheran, Lost Pines Bible Church, St. Paul Catholic y RVICS; otorga subvenciones a organizaciones de servicios humanos del condado.","Joint effort of Calvary Baptist, First Baptist, First United Methodist, First Presbyterian, Grace Lutheran, Lost Pines Bible Church, St. Paul Catholic, and RVICS; awards grants to county human-services organizations.","","otros-recursos","","","","en","in_person","unknown","","","","","","","Viernes y sábado, 9am–2pm","","","","Condado de Bastrop","Bastrop County","512-237-2060","","","","https://bornagaine.com","1642 NE Loop 230","","Smithville","TX","78957","Bastrop","","","https://bornagaine.com","false","false","","Verificado en bornagaine.com. Origen: Recursos_Bastrop.csv, fila 66."
"Bastrop County Cares","Bastrop County Cares","Bastrop County Cares","Hub sin fines de lucro que conecta a familias con recursos de educación, salud y estabilidad.","Nonprofit hub connecting families to education, health, and stability resources.","Conecta a residentes con pañales, sillas de auto, apoyo alimentario/WIC, transporte médico, comidas y capacitación vocacional; funciona como punto central de referidos para el condado.","Connects residents to diapers, car seats, food/WIC support, medical transportation, meals, and vocational training; serves as a central referral hub for the county.","","otros-recursos","","","","es|en","online","unknown","","","","","","","Línea de llamadas L–V 9am–4pm","","","","Condado de Bastrop","Bastrop County","512-409-3116","","","","https://bastropcares.org","","","","","","","","","https://bastropcares.org","false","false","","Dirección física no confirmada. Origen: Recursos_Bastrop.csv, fila 67."
"Circle of Hope Community Center","Circle of Hope Community Center","Circle of Hope Community Center","Despensa de alimentos y centro de recursos comunitarios en Pflugerville.","Food pantry and community resource center in Pflugerville.","Despensa de alimentos tipo drive-thru, centro de aprendizaje y recursos comunitarios. Ver reglas específicas de elegibilidad en el sitio.","Drive-thru food pantry, learning center, and community resources. See specific eligibility rules on the website.","","comida","","","","es|en","in_person","unknown","","","","","","","Despensa ""drive-thru"": lunes y viernes, 8–11 a.m.; no se requiere cita","","","","Condado de Travis, Condado de Williamson","Travis County, Williamson County","512-692-8001","","","","https://circleofhopecc.org","2900 W. Pecan St. (entrada por Three Points Rd)","","Pflugerville","TX","78660","Travis","","","https://circleofhopecc.org","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 2."
"Travis County Health and Human Services","Centro Comunitario del Condado de Travis — Pflugerville","Travis County Community Center — Pflugerville","Centro multiservicio del condado: despensa, ayuda de servicios públicos, empleo y más.","County multi-service center: food pantry, utility assistance, employment help, and more.","Uno de los 6 centros comunitarios de Travis County: despensa de alimentos, asistencia con servicios públicos, computadoras públicas para búsqueda de empleo, ropero, trabajo social/manejo de casos, almuerzo para adultos mayores (lun/mié/vie, 60+), y reparaciones menores del hogar.","One of Travis County's 6 community centers: food pantry, utility assistance, public computers for job searching, clothing closet, social work/case management, senior lunch (Mon/Wed/Fri, 60+), and minor home repairs.","","otros-recursos","","","","es|en","in_person","unknown","","","","","","","Lun–Vie 8am–5pm (despensa cerrada martes por la mañana para reabastecer); ropero 8:30am–4:30pm","","","","Condado de Travis","Travis County","512-854-1530","","","","https://traviscountytx.gov/health-human-services/individuals-families/pflugerville","15822 Foothill Farms Loop","","Pflugerville","TX","78660","Travis","","","https://traviscountytx.gov/health-human-services/individuals-families/pflugerville","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 3."
"CommUnityCare Health Centers","Pflugerville Health Center (CommUnityCare)","Pflugerville Health Center (CommUnityCare)","Clínica de salud familiar, pediátrica y dental con tarifas según ingreso.","Family, pediatric, and dental health clinic with income-based fees.","Medicina familiar e interna, pediatría, salud de la mujer, consejería de salud conductual, y odontología para adultos y niños. Escala móvil de pago según ingresos; asistencia financiera disponible.","Family and internal medicine, pediatrics, women's health, behavioral health counseling, and dental care for adults and children. Sliding-scale fees based on income; financial assistance available.","","salud","","","","en","in_person","sliding_scale","","","","","","","Médico: Lun–Jue 7am–7pm, Vie 7am–5pm, Sáb 8am–12pm; Dental adultos Lun–Jue 7:30am–6pm; Dental pediátrica Mar–Jue 7:30am–6pm","","","","Condado de Travis","Travis County","512-978-9840","","","","https://communitycaretx.org/all-locations/pflugerville-health-center/","2700 W. Pecan St., Suite #450","","Pflugerville","TX","78660","Travis","","","https://communitycaretx.org/all-locations/pflugerville-health-center/","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 4."
"Pflugerville Independent School District","Distrito Escolar de Pflugerville — Trabajo Social y Asistencia Alimentaria","Pflugerville ISD — Social Work & Local Food Assistance","Directorio de asistencia alimentaria y recursos familiares para familias del distrito.","Directory of food assistance and family resources for district families.","Directorio de recursos de asistencia alimentaria y apoyo familiar para estudiantes y familias inscritas en Pflugerville ISD, coordinado por el equipo de trabajo social del distrito.","Directory of food assistance and family support resources for students and families enrolled in Pflugerville ISD, coordinated by the district's social work team.","","otros-recursos","","","","en","online","unknown","","","","","","","","","","","Condado de Travis","Travis County","","","","","https://pfisd.net/programs/social-work/local-food-assistance","","","","","","","","","https://pfisd.net/programs/social-work/local-food-assistance","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 5."
"City of Pflugerville / Pflugerville Community Development Corporation","Biblioteca Pública de Pflugerville — Recursos de Empleo","Pflugerville Public Library — Employment Resources","Asesoría de currículum, búsqueda de empleo y conexión con oficios calificados.","Résumé help, job search assistance, and connections to skilled trades.","Programa de asistencia de búsqueda de empleo (revisión de currículum y carta de presentación, orientación, taller con IA) y el programa ""Blue Career Workforce"" en colaboración con la Corporación de Desarrollo Comunitario, que conecta a buscadores de empleo con carreras de oficios calificados.","Job search assistance program (résumé and cover letter review, guidance, AI-assisted workshop) and the ""Blue Career Workforce"" program with the Community Development Corporation, connecting job seekers to skilled trades careers.","","educacion","otros-recursos","","","en","in_person|online","unknown","","","","","","","Asistencia presencial 2do y 4to sábado, 11am–1pm; talleres con registro previo","","","","Condado de Travis","Travis County","512-990-6375","","","","https://library.pflugervilletx.gov","1008 W. Pfluger St.","","Pflugerville","TX","78660","Travis","","","https://library.pflugervilletx.gov","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 6."
"City of Pflugerville","Pflugerville Parks & Recreation — Programas para Adultos Mayores","Pflugerville Parks & Recreation — Senior Programs","Actividades y clubes para adultos mayores de 55+.","Activities and clubs for adults 55+.","Programas para adultos de 55+: manualidades, clubes sociales, eventos y acceso a FabLab.","Programs for adults 55+: crafts, social clubs, events, and FabLab access.","","otros-recursos","","","","en","in_person","unknown","","","","","","","Varía por programa","","","","Condado de Travis","Travis County","","","","","https://pflugervilletx.gov/368/Senior-Programs","Pflugerville Recreation Center, 400 Immanuel Rd","","Pflugerville","TX","78660","Travis","","","https://pflugervilletx.gov/368/Senior-Programs","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 7."
"Travis County Health and Human Services","Centro Comunitario del Condado de Travis — Manor","Travis County Community Center — Manor","Centro multiservicio del condado: despensa, servicios públicos, comidas para mayores y empleo.","County multi-service center: food pantry, utility assistance, senior meals, and employment help.","Despensa de alimentos (~5 días de provisiones frescas y congeladas), asistencia con servicios públicos, trabajo social/manejo de casos, y comidas gratuitas para adultos de 60+ con actividades recreativas.","Food pantry (~5 days of fresh and frozen provisions), utility assistance, social work/case management, and free meals for adults 60+ with recreational activities.","","otros-recursos","","","","es","in_person","free","","","","","","","Lun–Vie 8am–5pm; despensa cerrada martes por la mañana para reabastecer; comidas de mayores lun/mié/vie 10am–1pm","","","","Condado de Travis","Travis County","512-854-1550","","","","https://traviscountytx.gov/health-human-services/individuals-families/manor","600 W. Carrie Manor St.","","Manor","TX","78653","Travis","","","https://traviscountytx.gov/health-human-services/individuals-families/manor","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 9."
"Travis County Health and Human Services","Centro Comunitario del Condado de Travis — Del Valle","Travis County Community Center — Del Valle","Centro multiservicio del condado: despensa, WIC, ropero y ayuda de empleo.","County multi-service center: food pantry, WIC, clothing closet, and job help.","Despensa de alimentos mensual, servicios de WIC, ropero comunitario, asistencia con servicios públicos, reparaciones de eficiencia energética, computadoras para búsqueda de empleo, y comidas gratuitas para adultos mayores.","Monthly food pantry, WIC services, community clothing closet, utility assistance, energy-efficiency repairs, job-search computers, and free meals for older adults.","","otros-recursos","","","","es|en","in_person","free","","","","","","","Lun–Vie 8am–5pm; despensa mensual; comidas de mayores mar–jue 10am–1pm","","","","Condado de Travis","Travis County","512-854-1520","","","","https://traviscountytx.gov/health-human-services/individuals-families/del-valle","3518 FM 973","","Del Valle","TX","78617","Travis","","","https://traviscountytx.gov/health-human-services/individuals-families/del-valle","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 10."
"Central Texas Food Bank / Del Valle ISD","Despensa Móvil de Del Valle HS (Central Texas Food Bank / DVISD)","Del Valle HS Mobile Food Pantry (Central Texas Food Bank / DVISD)","Distribución mensual de alimentos gratuitos en el plantel escolar.","Monthly free food distribution at the school campus.","Distribución móvil mensual de alimentos gratuitos para la comunidad, en las instalaciones de Del Valle High School.","Monthly mobile distribution of free food for the community, held at Del Valle High School.","","comida","","","","en","phone","free","","","","","","","","","","","Condado de Travis","Travis County","","","","","https://centraltexasfoodbank.org/location/del-valle-hs-del-valle-mobile-food-pantry","Del Valle High School","","Del Valle","TX","78617","Travis","","","https://centraltexasfoodbank.org/location/del-valle-hs-del-valle-mobile-food-pantry","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 11."
"CommUnityCare Health Centers","Del Valle Health & Wellness Center (CommUnityCare / Central Health)","Del Valle Health & Wellness Center (CommUnityCare / Central Health)","Clínica, farmacia y dental en Del Valle.","Clinic, pharmacy, and dental care in Del Valle.","Atención clínica primaria, farmacia y servicios dentales para la comunidad de Del Valle.","Primary care, pharmacy, and dental services for the Del Valle community.","","salud","","","","en","in_person","unknown","","","","","","","Clínica Lun–Vie 7am–6pm; Farmacia Lun–Vie 8am–6pm","","","","Condado de Travis","Travis County","","","","","https://communitycaretx.org/all-locations/del-valle-health-and-wellness-center/","7050 Elroy Rd.","","Del Valle","TX","78617","Travis","","","https://communitycaretx.org/all-locations/del-valle-health-and-wellness-center/","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 12."
"People's Community Clinic / Integral Care","Manor Mustang Health Center (People's Community Clinic + Integral Care)","Manor Mustang Health Center (People's Community Clinic + Integral Care)","Clínica escolar de salud física y emocional para Manor ISD.","School-based physical and behavioral health clinic for Manor ISD.","Atención primaria de salud y bienestar emocional, ubicada dentro de un plantel de Manor ISD. Elegibilidad limitada a estudiantes de Manor ISD y sus hermanos menores — no atiende a la comunidad general.","Primary care and behavioral health, located within a Manor ISD campus. Eligibility limited to Manor ISD students and their younger siblings — does not serve the general community.","","salud","","","","en","in_person","unknown","","","","","","","Lun–Mar 8:15am–4:30pm; Mié y Vie 8:15am–12pm; Jue 12:45–4:30pm","","","","Condado de Travis","Travis County","512-684-1944","","","","https://austinpcc.org/our-programs/other/manor-isd-clinic/","10323 US Hwy 290 E, Bldg 35 (detrás de Manor New Tech)","","Manor","TX","78653","Travis","","","https://austinpcc.org/our-programs/other/manor-isd-clinic/","false","false","","Servicio restringido a familias de Manor ISD, no es un recurso comunitario abierto Origen: Recursos_Travis_No_Austin.csv, fila 13."
"Manor Independent School District","Manor ISD — Project Hope (McKinney-Vento)","Manor ISD — Project Hope (McKinney-Vento)","Apoyo y protección de derechos educativos para familias sin vivienda estable.","Educational rights support and protection for families without stable housing.","Protege los derechos educativos y ofrece apoyo a estudiantes y familias en situación de ""homeless"" según la definición federal (McKinney-Vento), dentro de Manor ISD.","Protects the educational rights of and provides support to students and families experiencing homelessness under the federal McKinney-Vento definition, within Manor ISD.","","otros-recursos","","","","en","phone","unknown","","","","","","","","","","","Condado de Travis","Travis County","512-278-4099","","","","https://manorisd.net/Page/2159","","","","","","","","","https://manorisd.net/Page/2159","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 14."
"Del Valle Independent School District","Del Valle ISD — Apoyo Estudiantil y Familiar","Del Valle ISD — Student and Family Support","Bienestar emocional estudiantil, enlace de vivienda inestable y salud escolar.","Student emotional wellness, homeless liaison, and school health services.","Departamento distrital de bienestar emocional estudiantil, compromiso familiar-comunitario, servicios de salud escolar, y enlace para familias en situación de vivienda inestable (incluye Del Valle, Creedmoor y Mustang Ridge dentro del distrito).","District department covering student emotional wellness, family-community engagement, school health services, and a homeless-liaison contact (covers Del Valle, Creedmoor, and Mustang Ridge within the district).","","otros-recursos","","","","en","phone","unknown","","","","","","","","","","","Condado de Travis","Travis County","512-386-3000","","","","https://dvisd.net/departments/student-and-family-support","5301 Ross Rd","","Del Valle","TX","78617","Travis","","","https://dvisd.net/departments/student-and-family-support","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 15."
"East Travis Gateway Library District","Biblioteca Garfield / East Travis Gateway Library District","Garfield Library / East Travis Gateway Library District","Biblioteca pública con wifi, impresión y servicio de notario.","Public library with wifi, printing, and notary service.","Biblioteca pública que sirve a un distrito específico del este rural de Travis County (~17,000 residentes): acceso a internet/wifi, impresión, copias y notario.","Public library serving a specific rural east Travis County district (~17,000 residents): internet/wifi access, printing, copies, and notary service.","","otros-recursos","","","","en","in_person","unknown","","","","","","","","","","","Condado de Travis","Travis County","512-247-7371","","","","https://etgld.org","5121 Albert Brown Dr.","","Del Valle","TX","78617","Travis","","","https://etgld.org","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 16."
"Lake Travis Crisis Ministries","Lake Travis Crisis Ministries","Lake Travis Crisis Ministries","Despensa, asistencia financiera de emergencia y referencias médicas para el área de Lake Travis.","Food pantry, emergency financial assistance, and medical referrals for the Lake Travis area.","Recurso ancla del área: despensa de alimentos semanal, asistencia financiera de emergencia para renta y servicios públicos, referencias médicas/dentales y lentes. Elegibilidad: vivir o trabajar dentro de los límites de Lake Travis ISD.","The area's anchor resource: weekly food pantry, emergency financial assistance for rent and utilities, medical/dental referrals, and eyeglasses. Eligibility: live or work within Lake Travis ISD boundaries.","","recursos-financieros","comida|vivienda","","","en","in_person|online","unknown","","","","","","","Mié 5–7pm, Jue 10am–12pm","","","","Condado de Travis","Travis County","512-266-9810","","","","https://ltcrisisministries.org","1304 Ranch Road 620 N. #100","","Lakeway","TX","78734","Travis","","","https://ltcrisisministries.org","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 17."
"Travis County Health and Human Services","Centro Comunitario del Condado de Travis — Jonestown","Travis County Community Center — Jonestown (North West Rural)","Centro multiservicio: despensa, ayuda de emergencia, trámites de beneficios y empleo para mayores.","Multi-service center: food pantry, emergency assistance, benefits enrollment help, and senior employment.","Despensa (cada 30 días), ayuda de emergencia para renta/hipoteca/servicios (cada 3 meses), trámites de SNAP/WIC/SSI, comidas para mayores de 60+, revisiones de salud gratuitas mensuales, y programa de empleo para mayores (SCSEP, 55+ desempleados de bajo ingreso).","Food pantry (every 30 days), emergency rent/mortgage/utility assistance (every 3 months), SNAP/WIC/SSI enrollment help, meals for seniors 60+, free monthly health screenings, and a senior employment program (SCSEP, for low-income unemployed adults 55+).","","otros-recursos","","","","en","in_person|phone","free","","","","","","","Lun–Vie 8am–5pm; revisiones de salud gratis último lunes del mes 10am–12pm","","","","Condado de Travis","Travis County","512-854-1500","","","","https://traviscountytx.gov/health-human-services/individuals-families/jonestown","18649 FM 1431, Ste. 6A","","Jonestown","TX","78645","Travis","","","https://traviscountytx.gov/health-human-services/individuals-families/jonestown","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 18."
"Lone Star Circle of Care","Lone Star Circle of Care at Jonestown","Lone Star Circle of Care at Jonestown","Medicina familiar y atención de urgencia con tarifas según ingreso.","Family medicine and urgent care with income-based fees.","Medicina familiar y atención de urgencia, con visitas virtuales disponibles; escala móvil de pago para pacientes con o sin seguro.","Family medicine and urgent care, with virtual visits available; sliding-scale fees for insured and uninsured patients.","","salud","","","","en","in_person|online","sliding_scale","","","","","","","Lun–Vie 8am–5pm","","","","Condado de Travis","Travis County","877-800-5722","","","","https://lonestarcares.org/location/lone-star-circle-of-care-at-jonestown/","18220 FM 1431, Suite D","","Jonestown","TX","78645","Travis","","","https://lonestarcares.org/location/lone-star-circle-of-care-at-jonestown/","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 19."
"Hill Country Community Ministries","Hill Country Community Ministries (HCCM)","Hill Country Community Ministries (HCCM)","Despensa de alimentos y tienda de segunda mano, con distribución móvil en Jonestown.","Food pantry and thrift store, with mobile distribution in Jonestown.","Despensa de alimentos, programa ""Fresh Food For All"" y tienda de segunda mano, para familias en crisis por desempleo, pobreza o enfermedad. Su sede está en Leander, pero realiza distribución móvil confirmada en el Jonestown Community Center — confirmar calendario vigente.","Food pantry, ""Fresh Food For All"" program, and thrift store for families in crisis due to unemployment, poverty, or illness. Headquartered in Leander, but confirmed to run mobile distribution at the Jonestown Community Center — confirm current schedule.","","comida","","","","en","in_person","unknown","","","","","","","Despensa en sede: Lun–Vie 9am–3pm (jueves hasta 7pm)","","","","Condado de Williamson","Williamson County","512-259-0360","","","","https://hccm.org","Sede: 1005 Lacy Drive","","Leander","TX","78641","Williamson","","","https://hccm.org","false","false","","Verificar calendario vigente de distribución móvil en Jonestown antes de referir Origen: Recursos_Travis_No_Austin.csv, fila 20."
"Service League of Greater Lakeway","Service League of Greater Lakeway","Service League of Greater Lakeway","Préstamo de equipo médico para residentes de Lakeway y The Hills.","Medical equipment loans for residents of Lakeway and The Hills.","Préstamo de equipo médico (sillas de ruedas, andadores, etc.) para residentes de Lakeway y The Hills. Anteriormente ofrecía transporte, actualmente pausado.","Medical equipment loans (wheelchairs, walkers, etc.) for residents of Lakeway and The Hills. Previously offered transportation, currently paused.","","salud","otros-recursos","","","en","phone","unknown","","","","","","","","","","","Condado de Travis","Travis County","512-261-3514","","","","https://lakeway-tx.gov/1092/Service-League-of-Greater-Lakeway","","","","","","","","","https://lakeway-tx.gov/1092/Service-League-of-Greater-Lakeway","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 21."
"City of Lakeway","Lakeway Activity Center","Lakeway Activity Center","Clubes, clases y eventos para adultos y adultos mayores en Lakeway.","Clubs, classes, and events for adults and seniors in Lakeway.","Clubes y clases para adultos y adultos mayores, feria de salud anual, notaría gratuita para miembros, y salones para eventos. Abierto a residentes y no residentes (membresía opcional).","Clubs and classes for adults and seniors, an annual health fair, free notary for members, and event spaces. Open to residents and non-residents (optional membership).","","otros-recursos","","","","en","in_person","free","","","","","","","Oficina Lun–Vie 8am–5pm; eventos hasta 10–11pm según el día","","","","Condado de Travis","Travis County","512-261-1010","","","","https://lakeway-tx.gov/64/Activity-Center","105 Cross Creek","","Lakeway","TX","78734","Travis","","","https://lakeway-tx.gov/64/Activity-Center","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 22."
"Lake Travis Community Library","Lake Travis Community Library — Servicios para Adultos Mayores","Lake Travis Community Library — Senior Services","Programas y servicios para adultos mayores en la biblioteca de Lakeway.","Programs and services for older adults at the Lakeway library.","Serie de programas ""Lake Travis Senior Services"" además de programas juveniles/adultos y oportunidades de voluntariado.","""Lake Travis Senior Services"" program series, plus youth/adult programs and volunteer opportunities.","","otros-recursos","","","","en","in_person","unknown","","","","","","","No confirmado","","","","Condado de Travis","Travis County","","","","","https://laketravislibrary.org/series/lake-travis-senior-services/","","","","","","","","","https://laketravislibrary.org/series/lake-travis-senior-services/","false","false","","El sitio devolvió error de acceso (403) durante la verificación; confirmar dirección exacta directamente Origen: Recursos_Travis_No_Austin.csv, fila 23."
"Lake Travis Independent School District","Lake Travis ISD — Oficina de Programas Comunitarios","Lake Travis ISD — Office of Community Programs","Cuidado infantil extendido y campamentos de verano (de pago) para familias del distrito.","Extended childcare and summer camps (paid) for district families.","Centro de desarrollo infantil, cuidado extendido después de clases y campamentos de verano, para familias inscritas en LTISD. Nota: son programas de pago, no asistencia gratuita.","Child development center, after-school extended care, and summer camps for LTISD families. Note: these are paid programs, not free assistance.","","otros-recursos","","","","en","in_person","free","","","","","","","Cuidado extendido hasta 6pm; campamento de verano 7am–6pm","","","","Condado de Travis","Travis County","512-533-6011","","","","https://ltisdschools.org/community/community-programs","","","","","","","","","https://ltisdschools.org/community/community-programs","false","false","","Programas de pago, no asistencia gratuita — útil como recurso informativo, no como ayuda económica Origen: Recursos_Travis_No_Austin.csv, fila 24."
"Manchaca United Methodist Church","Manchaca United Methodist Church — Despensa de Alimentos","Manchaca United Methodist Church — Food Pantry","Alimentos frescos, pañales y artículos de higiene en Manchaca.","Fresh food, diapers, and hygiene items in Manchaca.","Alimentos frescos y empacados, pañales y artículos de higiene, distribuidos vía Central Texas Food Bank y Austin Diaper Bank.","Fresh and packaged food, diapers, and hygiene items, distributed via Central Texas Food Bank and Austin Diaper Bank.","","comida","","","","en","in_person","unknown","","","","","","","Sábados 9–11am","","","","Condado de Travis","Travis County","512-282-7274","","","","https://manchacaumc.org/food-pantry","1011 FM 1626","","Manchaca","TX","78652","Travis","","","https://manchacaumc.org/food-pantry","false","false","","Origen: Recursos_Travis_No_Austin.csv, fila 26."
