"severity","confidence","code","status","id","slug","organization_name","title_es","title_en","primary_category","detail","recommendation"
"classification","low","possible_category_mismatch","draft","fb064d44-73e3-40c1-87d3-12ae0b1238d7","goodwill-industries-of-ct-round-rock-job-center-education-and-employment-williamson","GoodWill Industries of CT : Round Rock Job Center","Empleo y capacitación laboral","Employment and job training","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","fbb60027-51bd-418d-ace5-5484e3fb16e7","hope-alliance-survivor-services","Hope Alliance","Apoyo para sobrevivientes de violencia y abuso sexual","Support for survivors of violence and sexual assault","otros-recursos","Text signals ayuda-legal but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","24a73cb9-c809-4de7-9d4a-91311a668122","impact-counseling-services-inc-mental-health-and-wellness-services","Impact Counseling Services, Inc","Servicios de salud mental y bienestar","Mental health and wellness services","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","6736b501-749e-4473-b1d5-45c82c1fa03f","lifeworks-mental-health-and-wellness-services","Lifeworks","Servicios de salud mental y bienestar","Mental health and wellness services","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","53a4fba4-9c67-4ed4-b2c3-c3e9b889e8b9","lone-star-circle-of-care-the-big-pink-bus-mobile-mammography","Lone Star Circle of Care","Mamografías móviles de The Big Pink Bus","The Big Pink Bus mobile mammography","salud","Text signals transporte but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","b46cbe83-44a7-437d-b790-531ae562eab1","national-domestic-violence-hotline-legal-and-safety-support-williamson","National Domestic Violence Hotline","Línea de ayuda para violencia doméstica","Domestic violence hotline","ayuda-legal","Text signals educacion but primary category is ayuda-legal.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","fce78f82-15f4-431b-8524-c739e9d59503","navarro-high-school-family-resource-center-family-resource-center-support","Navarro High School Family Resource Center","Centro de Recursos Familiares","Family Resource Center","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","bb79ba13-9206-42de-8815-bdabc9089bb3","neighbor-to-neighbor-neighbor-to-neighbor","Neighbor to Neighbor","Alimentos, pañales y asistencia con servicios públicos","Food, diapers, and utility assistance","recursos-financieros","Text signals transporte but primary category is recursos-financieros.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","87a796dc-71a2-4d5a-b14c-292e6d11ac96","northeast-health-resource-center-free-diapers-and-menstrual-products","Northeast Health Resource Center","Pañales y productos menstruales gratuitos","Free diapers and menstrual products","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","5f5f2227-d772-4fbb-82fd-e81b283f3750","operation-liberty-hill","Operation Liberty Hill","Alimentos, ropa y asistencia financiera","Food, clothing, and financial assistance","recursos-financieros","Text signals comida but primary category is recursos-financieros.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","baf26283-8c39-4a4b-99dc-41126636b87d","opportunities-williamson-burnet-counties","Opportunities for Williamson & Burnet Counties","Servicios comunitarios y manejo de casos","Community services and case management","recursos-financieros","Text signals educacion but primary category is recursos-financieros.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","bd430b02-3cb1-4861-9966-59e1b20535ce","manor-mustang-health-center-people-s-community-clinic-integral-care-people-s-community-clinic-integral-care","People's Community Clinic / Integral Care","Atención Médica y Salud Mental para Estudiantes de Manor ISD","Medical & Mental Health Care for Manor ISD Students","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","ad27eff6-8e16-4be4-be97-0e88058b8bd2","distrito-escolar-de-pflugerville-trabajo-social-y-asistencia-alimentaria-pflugerville-independent-school-district","Pflugerville Independent School District (PfISD) – Social Work","Conexión con Recursos Comunitarios para Familias","Family Connection to Community Resources","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","7b215691-6eb6-4155-8e57-c96b1a28348e","veteranos-rojo-blanco-y-azul-del-condado-de-bastrop-red-white-blue-veterans-of-bastrop-county","Red, White & Blue Veterans of Bastrop County","Apoyo a organizaciones que sirven a veteranos","Support for Veteran-serving organizations","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","97c3289a-20eb-4581-a420-48e93c3c5dc0","senior-sitters-llc-health-and-personal-support-austin","Senior Sitters, LLC","Cuidado de memoria","Memory care","salud","Text signals transporte but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","3019aef0-f55f-4501-bab8-f04de67819e4","service-league-of-greater-lakeway-service-league-of-greater-lakeway","Service League of Greater Lakeway","Equipo Médico Gratuito y Ayudas de Movilidad","Free Medical Equipment & Mobility Aids","salud","Text signals transporte but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","aba8c2dc-e950-4c8f-88cb-fac97c7d2768","society-of-st-vincent-de-paul-society-of-st-vincent-de-paul","Society of St. Vincent de Paul","Asistencia con renta y servicios públicos en varias ubicaciones","Multi-location rent and utility assistance","vivienda","Text signals transporte but primary category is vivienda.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","bd0bfec9-67eb-41bf-a349-f59e6e9e21f8","st-elizabeth-of-hungary-sociedad-de-san-vicente-de-paul-st-elizabeth-of-hungary-catholic-church","St. Elizabeth of Hungary Catholic Church – St. Vincent de Paul","Ayuda Financiera y Alimentaria para Familias en Pflugerville","Financial & Food Assistance for Families in Pflugerville","recursos-financieros","Text signals comida but primary category is recursos-financieros.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","67120353-9e41-4d94-987d-5b4731a05eea","st-joseph-catholic-church-manor-sociedad-de-san-vicente-de-paul-st-joseph-catholic-church","St. Joseph Catholic Church – Society of St. Vincent de Paul","Ayuda para Renta, Servicios Públicos, Alimentos y Artículos Básicos","Rent, Utility, Food & Basic Needs Assistance","recursos-financieros","Text signals comida but primary category is recursos-financieros.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","21f73241-fcef-4258-ae30-48bece224ed4","sociedad-de-san-vicente-de-paul-iglesia-st-paul-smithville-st-paul-catholic-church-sociedad-de-san-vicente-de-paul","St. Paul Catholic Church / Sociedad de San Vicente de Paúl","Sociedad de San Vicente de Paúl — Iglesia St. Paul (Smithville)","Society of St. Vincent de Paul — St. Paul Catholic Church (Smithville)","recursos-financieros","Text signals transporte but primary category is recursos-financieros.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","30fa47b2-4985-432a-b020-53f19e042059","sunrise-homeless-navigation-center-homeless-navigation-and-basic-needs-support","Sunrise Homeless Navigation Center","Orientación para personas sin hogar y apoyo para necesidades básicas","Homeless navigation and basic-needs support","vivienda","Text signals transporte but primary category is vivienda.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","36baf425-4bb9-47ad-bc13-101fdfd4fb78","georgetown-project-nest-empowerment-center","The Georgetown Project","NEST Empowerment Center","NEST Empowerment Center","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","5f2c362a-438a-4f1a-9a7e-f5d76a092c3b","the-goodwill-career-and-technical-academy-the-goodwill-career-and-technical-academy","The Goodwill Career and Technical Academy","Educación técnica y capacitación profesional","Technical education and career training","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","7ad531f3-582b-45d5-b9c7-c4edf164e26b","safe-alliance-safe-alliance","The SAFE Alliance (SAFE)","Apoyo Familiar y Violencia","Domestic Violence & Sexual Assault","vivienda","Text signals ayuda-legal but primary category is vivienda.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","956ba064-4bd6-4892-94f4-52fd0a329055","salvation-army-unidad-de-servicio-del-condado-de-bastrop-the-salvation-army-texas-division","The Salvation Army – Texas Division","Salvation Army — Unidad de Servicio del Condado de Bastrop","The Salvation Army — Bastrop County TX Service Unit","recursos-financieros","Text signals transporte but primary category is recursos-financieros.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","fe44121c-f3fc-45e0-bedb-ddceff9cd388","todos-juntos-learning-center-community-support-for-individuals-and-families","Todos Juntos Learning Center","Apoyo comunitario para personas y familias","Community support for individuals and families","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","302de942-8d80-4199-bc05-f3a7197abebe","exencion-de-impuestos-homestead-65-distrito-de-tasacion-travis-central-appraisal-district-y-distritos-equivalentes-en-cada-condado","Travis Central Appraisal District (y distritos equivalentes en cada condado)","Exención de Impuestos Homestead 65+ (Distrito de Tasación)","Over-65 Homestead Tax Exemption (Appraisal District)","vivienda","Text signals educacion but primary category is vivienda.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","717c0149-204c-4a6e-8300-b1a1213eabe0","servicios-para-veteranos-del-condado-de-travis-travis-county","Travis County","Orientación y reclamos de beneficios para veteranos","Veterans benefits counseling and claims assistance","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","79c126f2-d23e-41f0-8191-fe66e7cb3919","centro-comunitario-del-condado-de-travis-pflugerville-travis-county-health-and-human-services","Travis County Health and Human Services","Centro Comunitario del Condado de Travis — Pflugerville","Travis County Community Center — Pflugerville","otros-recursos","Text signals comida but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","12a4ba93-0bd7-4476-9e57-f59b35c75af9","centro-comunitario-del-condado-de-travis-del-valle-travis-county-health-and-human-services","Travis County Health and Human Services","Centro Comunitario del Condado de Travis — Del Valle","Travis County Community Center — Del Valle","otros-recursos","Text signals comida but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","e0d9758c-a1a5-40d4-8cef-a4fe70121dec","trinity-center-trinity-center","Trinity Center","Centro de día para personas sin vivienda","Day center for people experiencing homelessness","otros-recursos","Text signals transporte but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","0c902098-64b3-4727-80f1-f1c92c9f7f75","us-citizenship-and-immigration-services-uscis","U.S. Department of Homeland Security – U.S. Citizenship and Immigration Services","Servicios de Ciudadanía e Inmigración de Estados Unidos (USCIS)","U.S. Citizenship and Immigration Services (USCIS)	","otros-recursos","Text signals ayuda-legal but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","2f2fc895-6e71-4be5-9e6f-90aecf8673fd","us-bankruptcy-clerk","United States Bankruptcy Court – Western District of Texas","Tribunal de Bancarrota de los Estados Unidos – División de Austin","U.S. Bankruptcy Court – Western District of Texas, Austin Division","otros-recursos","Text signals ayuda-legal but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","35bf79ce-5e71-4b10-97d1-a8937cef2d43","united-way-for-greater-austin-connectatx-resource-navigation","United Way for Greater Austin","Navegación de recursos ConnectATX","ConnectATX resource navigation","otros-recursos","Text signals transporte but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","4b2cd9bb-a1fc-409b-bdbe-39f3059edd9d","ventanilla-de-salud-health-information-and-preventive-services","Ventanilla de Salud – Consulado General de México en Austin","Información de salud y servicios preventivos","Health Information & Preventive Services","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","c81ada7a-35f9-4f2c-8282-303c82c3b30c","williamson-county-family-recovery-court","Williamson County","Tribunal de Recuperación Familiar","Family Recovery Court","salud","Text signals ayuda-legal but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","2f3dd17c-8a9b-47c0-95fd-499b693273c3","wcchd-wic-williamson","Williamson County and Cities Health District","Nutrición y beneficios WIC","WIC nutrition and food benefits","comida","Text signals educacion but primary category is comida.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","d36aa5a9-9c03-4a98-ad40-e34106f4c6db","williamson-county-childrens-advocacy-center","Williamson County Children’s Advocacy Center (WCCAC)","Apoyo para niñas y niños víctimas de abuso","Support for child abuse victims","salud","Text signals ayuda-legal but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","ed885976-274d-41e6-af23-20e22b07713f","williamson-county-community-resource-navigation","Williamson County Community Resource Center","Orientación para encontrar ayuda","Community resource navigation","otros-recursos","Text signals transporte but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","ccd3b173-fc5f-4318-acdb-f3c36eb7a010","williamson-county-outpatient-services","Williamson County Community Supervision & Corrections Department","Servicios Ambulatorios de Williamson County","Williamson County Outpatient Services","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","b9773d13-7e7e-4f12-88fd-d3835500811d","central-texas-treatment-center","Williamson County Community Supervision & Corrections Department","Central Texas Treatment Center","Central Texas Treatment Center","salud","Text signals educacion but primary category is salud.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","published","d8dbc7e1-d086-4b8c-aa34-a5ffc957b8da","williamson-county-clerk-records","Williamson County Government","Secretario del Condado de Williamson","Williamson County Clerk","otros-recursos","Text signals ayuda-legal but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_category_mismatch","draft","a2c84b8d-dea7-4e87-b8bc-8b7b252b3d19","servicios-de-cuidado-infantil-workforce-solutions-rural-capital-area-workforce-solutions-rural-capital-area-wsrca","Workforce Solutions Rural Capital Area (WSRCA)","Servicios de Cuidado Infantil — Workforce Solutions Rural Capital Area","Child Care Services — Workforce Solutions Rural Capital Area","otros-recursos","Text signals educacion but primary category is otros-recursos.","Review immutable source evidence before changing category; incidental mentions are common."
"classification","low","possible_veterinary_category_mismatch","draft","b46e9732-0eb7-48e0-89d7-ee8979869c2b","campus-de-austin-community-college-en-elgin-austin-community-college-district-acc","Austin Community College District (ACC)","Campus de Austin Community College en Elgin","Austin Community College — Elgin Campus","educacion","Veterinary language appears with primary category educacion.","Review immutable source evidence; the mention may be incidental."
"classification","low","possible_veterinary_category_mismatch","draft","05a26221-7303-4397-a87f-984cc8660162","red-rover-relief-community-support-williamson","Red Rover Relief","Subvenciones para atención veterinaria urgente","Urgent veterinary care grants","recursos-financieros","Veterinary language appears with primary category recursos-financieros.","Review immutable source evidence; the mention may be incidental."
"location","medium","unsupported_postal_code","published","b4ec4cc4-7148-4215-9e96-bf243cb77dd1","caridades-catolicas-de-central-texas-servicios-para-veteranos-st-michael-s-catholic-charities-of-central-texas","Catholic Charities of Central Texas","Servicios para Veteranos St. Michael's","St. Michael's Veteran Services","recursos-financieros","76543","Verify the ZIP; if correct, add it through the approved service-area dataset."
"location","medium","unsupported_postal_code","draft","ff8d025b-295a-4b1f-9a09-26ca5ea8f787","asistencia-con-servicios-publicos-community-action-inc-hays-caldwell-blanco-community-action-inc-of-central-texas","Community Action Inc. of Central Texas","Asistencia con Servicios Públicos — Community Action Inc. (Hays/Caldwell/Blanco)","Utility Assistance — Community Action Inc. (Hays/Caldwell/Blanco)","recursos-financieros","78667","Verify the ZIP; if correct, add it through the approved service-area dataset."
"location","medium","unsupported_postal_code","published","1f38b864-ea55-418e-89e3-91cec44a92d6","meals-for-vets-comidas-para-veteranos-meals-for-vets","Meals for Vets","Comidas para veteranos y sus familias","Meals for veterans and their families","comida","78624","Verify the ZIP; if correct, add it through the approved service-area dataset."
"location","medium","unsupported_postal_code","published","248e2b4d-7a2c-4427-9773-5cf5d36bbc60","sacred-heart-community-clinic","Sacred Heart Community Clinic","Atención médica gratuita para personas sin seguro","Free medical care for uninsured adults","salud","78683","Verify the ZIP; if correct, add it through the approved service-area dataset."
"location","medium","unsupported_postal_code","draft","8909eca7-2057-4a5d-88af-35f40f0cb002","centro-de-asistencia-para-negocios-de-veteranos-vboc-utrgv-university-of-texas-rio-grande-valley-utrgv-u-s-small-business-administration","University of Texas Rio Grande Valley (UTRGV) / U.S. Small Business Administration","Centro de Asistencia para Negocios de Veteranos (VBOC) – UTRGV","Veterans Business Outreach Center (VBOC) – UTRGV","educacion","78539","Verify the ZIP; if correct, add it through the approved service-area dataset."
"location","medium","zip_county_mismatch","draft","16d516fc-28ce-45c2-b035-a5d9ee23d813","austin-habitat-for-humanity-reparacion-de-vivienda-bastrop-austin-habitat-for-humanity","Austin Habitat for Humanity","Reparación de vivienda para propietarios de bajos ingresos — Bastrop","Home repair for low-income homeowners — Bastrop","vivienda","78704 currently maps to Travis, not Bastrop.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","draft","691fd97c-bb22-4042-b761-c2aca3acd74b","austin-vineyard-church-travis","Austin Vineyard Church","Despensa de alimentos","Food pantry","comida","78729 currently maps to Williamson, not Travis.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","draft","99f170c6-0afe-4c80-a69e-3ad348ed4a1e","brighter-days-food-pantry-at-leander-church-of-christ-drive-thru-leander","Brighter Days Food Pantry at Leander Church of Christ (Drive thru)","Despensa de alimentos","Food pantry","comida","78641 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","28518a19-636e-4203-ad56-71df016c78ae","mercado-movil-y-distribucion-de-alimentos-de-creedmoor-city-of-creedmoor-central-texas-food-bank","City of Creedmoor / Central Texas Food Bank","Mercado Móvil y Distribución de Alimentos","Mobile Market & Food Distribution","comida","78610 currently maps to Hays, not Travis.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","draft","d9b16bbc-d6e2-48e6-a5ab-9e9d5ab3f5a0","combined-community-action-climatizacion-y-asistencia-de-utilities-ceap-combined-community-action-inc","Combined Community Action, Inc.","Combined Community Action — Climatización y Asistencia de Utilities (CEAP)","Combined Community Action — Weatherization and Utility Assistance (CEAP)","vivienda","78942 currently maps to Lee, not Bastrop.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","781f32b5-d6f0-49d3-b98f-1fad59122c64","despensa-movil-de-creedmoor-elementary-ctfb-del-valle-isd-central-texas-food-bank-del-valle-isd","Creedmoor Elementary – Feeding Futures School Pantry","Despensa Móvil de Creedmoor Elementary","Creedmoor Elementary Mobile Food Pantry","comida","78610 currently maps to Hays, not Travis.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","draft","e30fd355-274e-4f5f-9a73-427037fca0e3","halcyon-home-health-and-personal-support-austin","Halcyon Home","Asistencia de emergencia con renta y servicios","Emergency rent and utility assistance","recursos-financieros","78759 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","dcde9d1b-dae2-4df7-9d08-03be49e18a2d","hill-country-community-ministries-food-pantry","Hill Country Community Ministries","Alimentos y asistencia para necesidades básicas","Food and basic-needs assistance","comida","78641 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","4838708e-aef3-4267-88dc-0d6b857377cd","hill-country-community-ministries-hccm-hill-country-community-ministries","Hill Country Community Ministries (HCCM)","Despensa de alimentos y Centro de Recursos","Food pantry and Resource Center","comida","78641 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","4df6bb1f-cda1-401f-9cf2-69e8e836463c","brighter-days-food-pantry","Leander Church of Christ","Brighter Days Food Pantry","Brighter Days Food Pantry","comida","78641 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","draft","fde51845-50af-4fe0-94ce-fc195c1d958c","round-mountain-baptist-church-williamson","Round Mountain Baptist Church","Despensa de alimentos","Food pantry","comida","78641 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","ada9dadc-4ec8-4907-a707-d4007f35690f","sacred-heart-catholic-church-elgin-sociedad-de-san-vicente-de-paul-sacred-heart-catholic-church","Sacred Heart Catholic Church – St. Vincent de Paul","Despensa de Alimentos y Ayuda para Necesidades Básicas en Elgin","Food Pantry & Basic Needs Assistance in Elgin","comida","78621 currently maps to Bastrop, not Travis.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","eb610c93-7f0b-4626-ae7d-eba5fdedec90","samaritan-health-ministries-leander","Samaritan Health Ministries","Atención médica para adultos sin seguro","Health care for uninsured adults","salud","78641 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","draft","801a5986-85a8-48fc-920c-0b4ca1142c6a","servicio-de-referencia-e-informacion-de-abogados-del-colegio-de-abogados-de-texas-state-bar-of-texas","State Bar of Texas","Servicio de Referencia e Información de Abogados (LRIS)","Lawyer Referral & Information Service (LRIS)","ayuda-legal","78701 currently maps to Travis, not Bastrop.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","701f1343-57dc-4616-9bf6-c6582bd42593","texas-legal-services-center-williamson-county","Texas Legal Services Center","Ayuda legal civil gratuita en Williamson County","Free civil legal help in Williamson County","ayuda-legal","78741 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
"location","medium","zip_county_mismatch","published","e6f92c60-4b28-411d-9ec3-2a7d6beb32fd","yellow-house-foundation","Yellow House Foundation","Reuniones de recuperación y apoyo familiar","Recovery meetings and family support","salud","78641 currently maps to Travis, not Williamson.","Review authoritative geography and whether county represents location or coverage before changing data."
